MatchId,Patch,RankFk,GameDuration,TeamID,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
EUW1_7528084255,15.18,7,1834,2280,110,56,90,18,63,126,107,8,901,25,0,1,3,5,19,1,0,1,11,27,1,0
EUW1_7528099943,15.18,7,2522,2279,240,5,517,202,26,86,120,69,901,63,2,1,3,10,66,1,0,3,6,32,0,1
EUW1_7528133781,15.18,7,976,2278,266,24,777,145,63,420,30,517,42,60,0,0,0,0,10,0,1,1,5,24,1,0
EUW1_7528151098,15.18,7,2702,18487,799,154,517,145,12,58,30,103,29,78,0,0,1,6,46,3,1,6,11,66,1,0
EUW1_7528151844,15.18,7,1787,2277,875,64,893,99,63,98,517,91,29,3,0,0,0,3,20,1,1,3,10,54,1,0
EUW1_7528178773,15.18,7,1690,2276,92,91,55,81,63,58,203,13,42,412,0,1,0,7,35,1,0,4,10,40,1,0
EUW1_7528202413,15.18,5,1064,29,24,80,90,22,25,58,234,61,81,40,0,0,0,1,16,0,1,2,4,24,1,0
EUW1_7528203338,15.18,7,1747,2275,92,5,38,202,63,14,246,7,18,888,1,1,2,11,49,0,0,3,1,28,0,1
EUW1_7528230243,15.18,5,1370,28,777,154,517,67,40,41,120,4,523,77,0,1,3,9,42,0,0,0,2,19,0,1
EUW1_7528247734,15.18,7,2077,2274,79,36,1,202,63,266,203,142,18,16,0,1,1,3,37,2,0,4,10,38,1,0
EUW1_7528258171,15.18,5,2522,27,114,238,13,21,25,133,62,166,18,43,1,0,2,9,35,2,1,4,9,54,1,0
EUW1_7528287037,15.18,6,2478,865,80,67,127,901,43,39,234,45,523,412,1,0,5,11,30,1,1,1,5,36,0,1
EUW1_7528292514,15.18,7,1836,2273,106,245,777,202,63,92,234,38,895,526,1,1,0,4,38,0,0,4,9,50,1,0
EUW1_7528306166,15.18,5,2587,57939,777,245,69,22,99,114,238,8,202,143,1,0,4,9,51,2,1,2,10,51,1,0
EUW1_7528313421,15.18,4,1661,5689,24,131,29,51,235,86,107,157,22,412,1,1,2,9,34,0,0,2,1,23,0,1
EUW1_7528353927,15.18,5,2559,65950,92,32,238,110,202,83,141,777,901,40,0,0,4,9,55,2,1,2,9,43,0,1
EUW1_7528354946,15.18,7,1988,2272,98,121,238,119,412,78,234,54,22,63,0,1,3,10,48,1,0,2,6,23,0,1
EUW1_7528360455,15.18,5,1997,57938,6,154,69,115,78,98,68,238,429,80,1,1,1,4,30,1,0,4,9,50,1,0
EUW1_7528362151,15.18,8,1828,25702,114,266,517,202,16,799,254,910,81,9,0,1,2,8,26,1,0,3,6,32,0,1
EUW1_7528400505,15.18,4,1780,7816,13,141,84,145,902,10,233,800,235,22,1,1,2,11,52,0,0,1,2,23,0,1
EUW1_7528412344,15.18,5,2469,57937,92,64,245,236,201,82,203,13,523,223,0,1,2,6,49,2,0,4,9,49,1,0
EUW1_7528492524,15.18,7,1675,18486,2,64,25,22,117,67,72,101,96,40,1,1,2,10,38,0,0,2,1,21,0,1
EUW1_7528526178,15.18,4,2182,7815,133,32,245,81,43,17,234,103,498,22,0,1,3,8,31,2,0,2,9,40,1,0
EUW1_7528541037,15.18,3,2378,40844,421,106,246,804,141,516,35,268,145,412,2,1,3,4,38,0,0,3,11,44,1,0
EUW1_7528557274,15.18,4,1897,5688,67,56,45,115,98,79,104,157,51,412,0,1,3,11,48,1,0,1,3,25,0,1
EUW1_7528578557,15.18,3,1953,44741,19,28,711,15,9,875,141,235,18,555,0,1,2,4,27,0,0,3,7,53,1,0
EUW1_7528595332,15.18,2,2153,39094,150,516,157,113,90,234,67,777,111,103,0,1,3,9,35,1,0,3,7,28,0,1
EUW1_7528627061,15.18,3,1784,44740,58,141,910,202,80,98,106,90,81,99,0,1,3,10,36,0,0,1,1,15,0,1
EUW1_7528661323,15.18,2,1588,39093,245,15,19,89,31,99,117,64,68,21,0,1,3,8,42,0,0,1,1,16,0,1
EUW1_7528699553,15.18,6,1789,55,75,59,7,81,35,24,48,84,29,223,1,1,4,10,37,0,0,0,3,24,0,1
EUW1_7528717051,15.18,4,1469,5687,67,254,157,800,16,54,11,34,222,43,0,1,2,8,38,0,0,1,2,17,0,1
EUW1_7528721407,15.18,2,1269,39092,141,15,777,25,68,111,150,81,62,887,0,0,1,0,11,0,1,2,10,22,1,0
EUW1_7528726770,15.18,1,822,41829,79,48,90,67,111,2,106,157,221,117,0,0,0,0,1,0,0,2,1,12,1,0
EUW1_7528729201,15.18,3,2365,67629,14,32,517,235,99,150,950,90,51,800,1,0,5,12,40,1,1,0,4,25,0,1
EUW1_7528781430,15.18,4,2077,7814,6,106,711,18,22,12,19,236,901,555,1,1,2,7,45,0,0,3,5,39,0,1
EUW1_7528789337,15.18,6,2237,2752,150,115,523,111,5,235,106,223,19,134,1,1,1,6,25,1,0,4,6,33,1,0
EUW1_7528813189,15.18,6,1449,54,78,20,901,222,117,82,59,55,29,267,0,0,1,3,23,0,1,2,9,39,1,0
EUW1_7528825586,15.18,5,3039,65949,36,234,105,202,25,74,245,45,804,350,0,0,3,11,51,3,1,4,8,46,0,1
EUW1_7528874728,15.18,6,2439,53,875,106,7,235,555,10,141,61,29,143,0,1,3,8,49,2,0,3,12,39,1,0
EUW1_7528946913,15.18,6,1770,52,126,131,142,157,29,54,5,84,222,60,1,0,0,2,31,0,1,4,9,40,1,0
EUW1_7528993067,15.18,6,2072,51,233,234,45,67,412,6,32,157,29,25,0,1,2,11,41,1,0,2,4,44,0,1
EUW1_7529012063,15.18,5,107,57936,266,121,69,81,497,223,517,90,236,350,0,0,0,0,0,0,0,0,0,0,1,0
EUW1_7529060678,15.18,3,1765,9131,3,56,133,222,53,254,9,7,498,111,0,0,1,2,33,1,1,3,5,46,1,0
EUW1_7529088510,15.18,3,1939,9130,254,113,711,21,78,157,36,38,67,143,0,0,1,2,33,1,1,4,11,32,1,0
EUW1_7529103041,15.18,3,1681,9129,122,32,62,222,25,67,113,777,15,143,0,0,1,1,22,1,1,3,12,27,1,0
EUW1_7529129485,15.18,2,1511,8130,82,56,25,81,74,122,141,517,18,555,0,1,3,11,40,0,0,0,0,24,0,1
EUW1_7529131040,15.18,7,1679,2486,141,121,7,145,412,31,64,163,29,888,1,1,3,13,49,0,0,0,1,19,0,1
EUW1_7529133777,15.18,2,1913,8129,12,113,157,22,19,83,154,39,29,26,1,1,3,9,41,0,0,1,3,37,0,1
EUW1_7529136888,15.18,7,1822,26856,240,32,1,360,147,36,59,800,161,143,1,1,1,9,31,0,0,3,6,29,0,1
EUW1_7529141165,15.18,7,1296,26855,14,77,4,145,53,10,5,517,22,267,0,0,1,1,15,0,1,1,3,27,1,0
EUW1_7529148126,15.18,7,1942,26854,79,106,105,15,412,69,80,893,429,888,0,0,1,4,17,1,1,3,9,38,1,0
EUW1_7529152119,15.18,7,1723,26853,897,107,517,360,40,150,64,800,22,910,1,1,2,10,40,0,0,1,3,18,0,1
EUW1_7529158801,15.18,7,1724,26852,23,154,800,29,40,10,203,3,804,16,0,0,1,3,16,1,1,2,6,26,1,0
EUW1_7529162560,15.18,8,1373,2231,68,62,91,69,80,43,203,245,96,89,0,0,1,2,18,0,1,2,3,25,1,0
EUW1_7529164658,15.18,8,1273,2230,13,76,7,67,111,96,203,245,112,40,0,0,3,5,43,0,1,0,2,14,0,1
EUW1_7529209662,15.18,5,1639,7991,41,245,233,236,267,10,234,69,22,57,0,0,2,3,25,0,1,2,8,29,1,0
EUW1_7529233534,15.18,5,2012,7990,31,11,238,145,267,85,56,69,236,12,2,1,3,6,38,0,0,2,7,27,0,1
EUW1_7529258796,15.18,4,1130,5686,82,19,69,15,235,67,107,893,523,117,0,1,3,4,18,0,0,0,1,7,0,1
EUW1_7529277156,15.18,5,1690,7649,14,234,8,901,89,875,9,238,360,111,1,0,4,9,47,0,1,0,4,37,0,1
EUW1_7529313187,15.18,5,1556,7648,92,33,45,67,800,420,120,8,202,44,0,0,1,0,17,0,1,3,11,21,1,0
EUW1_7529318843,15.18,4,1997,5685,150,121,18,22,143,157,234,142,119,25,1,1,3,11,40,0,0,1,2,25,0,1
EUW1_7529339813,15.18,7,1726,28158,98,77,134,29,12,266,200,518,15,111,0,0,1,1,20,1,1,3,7,40,1,0
EUW1_7529353877,15.18,7,1700,26851,223,234,800,30,40,266,25,91,804,89,1,0,3,10,51,0,1,1,5,21,0,1
EUW1_7529360555,15.18,7,436,2377,420,91,9,29,117,82,107,84,145,111,0,0,0,0,1,0,0,0,0,9,1,0
EUW1_7529374102,15.18,7,1433,28157,19,91,163,115,526,122,76,517,157,555,0,1,1,4,28,0,0,2,3,16,0,1
EUW1_7529397162,15.18,5,2531,46201,777,24,90,202,53,150,30,157,236,143,2,1,3,11,56,1,0,3,4,43,0,1
EUW1_7529399885,15.18,6,1713,2633,6,238,7,901,223,82,62,126,22,800,0,1,3,11,42,0,0,0,1,18,0,1
EUW1_7529400705,15.18,7,2113,28156,82,107,136,166,111,126,234,127,236,201,1,1,0,5,33,1,0,5,10,42,1,0
EUW1_7529410621,15.18,2,1777,8128,122,48,127,145,74,24,254,84,81,111,0,0,0,3,28,1,1,4,11,53,1,0
EUW1_7529417033,15.18,5,2469,7989,150,950,518,22,26,223,238,69,901,63,0,1,3,4,37,2,0,3,10,53,1,0
EUW1_7529418847,15.18,5,1901,7647,85,59,8,81,517,69,11,893,901,143,1,0,5,6,31,0,1,0,2,22,0,1
EUW1_7529424228,15.18,3,1605,41914,75,24,157,115,161,799,106,22,360,25,0,1,2,11,31,1,0,1,2,23,0,1
EUW1_7529427171,15.18,6,1281,2632,14,48,910,222,412,133,120,90,202,12,0,1,3,11,25,0,0,0,1,13,0,1
EUW1_7529434941,15.18,7,1688,28155,150,59,38,145,526,69,28,517,119,555,0,0,2,5,41,0,1,2,3,27,0,1
EUW1_7529452748,15.18,3,1138,1373,122,106,99,81,50,98,55,136,221,412,0,1,2,8,29,0,0,0,0,10,0,1
EUW1_7529455335,15.18,3,1589,41913,887,60,157,523,147,24,120,142,115,80,0,0,2,1,18,0,1,2,11,31,1,0
EUW1_7529455769,15.18,6,1604,47890,36,113,103,236,267,10,14,800,804,147,0,1,2,4,16,1,0,2,8,25,1,0
EUW1_7529473302,15.18,7,1705,28154,83,60,893,236,111,901,238,10,202,526,0,0,1,2,23,0,1,3,9,30,1,0
EUW1_7529491455,15.18,3,2151,71028,82,234,517,96,150,427,238,800,145,526,1,1,4,11,40,0,0,1,1,27,0,1
EUW1_7529502898,15.18,2,1209,8127,19,107,99,103,35,122,141,238,115,432,0,1,2,3,38,0,0,0,1,21,0,1
EUW1_7529513532,15.18,7,1952,28153,14,517,112,202,53,122,121,103,29,16,1,0,2,8,42,0,1,3,6,42,0,1
EUW1_7529526259,15.18,3,775,1372,78,141,74,110,25,887,106,166,222,111,0,0,2,0,11,0,0,0,0,8,0,1
EUW1_7529530545,15.18,6,2214,66883,82,72,131,115,89,67,80,105,51,412,0,0,2,4,34,2,1,4,10,40,1,0
EUW1_7529542948,15.18,2,1123,8126,19,24,99,15,902,39,32,84,895,44,0,0,2,5,35,0,1,0,2,10,0,1
EUW1_7529578647,15.18,6,2381,66882,41,62,13,67,111,54,59,1,15,432,2,0,3,9,31,0,1,3,5,32,0,1
EUW1_7529594969,15.18,8,1038,29496,804,163,62,950,201,80,8,12,268,145,0,1,1,10,29,0,0,1,0,9,0,1
EUW1_7529610683,15.18,5,1806,46200,122,91,517,22,350,420,234,55,81,29,0,1,0,5,32,1,0,4,8,44,1,0
EUW1_7529617569,15.18,2,1556,8125,98,254,84,800,432,19,20,90,202,111,0,1,2,1,23,0,0,1,11,55,1,0
EUW1_7529633158,15.18,8,2235,29495,236,163,76,58,201,145,68,62,13,497,1,1,1,11,29,0,0,5,2,25,0,1
EUW1_7529652378,15.18,6,2111,50,875,141,142,51,26,133,517,1,29,101,1,1,2,8,48,0,0,4,6,36,0,1
EUW1_7529653067,15.18,5,1361,46199,777,233,134,804,201,799,120,90,22,16,0,1,2,9,37,0,0,0,1,20,0,1
EUW1_7529700610,15.18,3,257,1368,23,56,3,22,223,82,5,800,360,432,0,0,0,0,0,0,0,0,0,1,1,0
EUW1_7529707495,15.18,2,1672,8124,19,111,90,74,99,10,56,103,498,412,0,0,1,2,18,1,1,2,9,42,1,0
EUW1_7529709400,15.18,8,1439,29494,799,268,62,498,497,89,112,18,24,59,0,0,0,1,13,0,1,3,8,28,1,0
EUW1_7529787938,15.18,7,2149,440,31,35,91,29,350,36,163,34,901,902,0,1,1,9,35,1,0,3,4,31,0,1
EUW1_7529821400,15.18,2,2320,8123,799,32,25,523,99,19,20,112,51,555,0,1,2,3,54,0,0,3,11,56,1,0
EUW1_7529825861,15.18,3,1697,73780,20,143,412,202,235,875,234,3,21,57,0,0,0,0,25,1,1,3,11,48,1,0
EUW1_7529826737,15.18,7,1402,18485,113,245,166,804,12,122,887,131,18,80,0,0,1,2,19,0,1,2,10,27,1,0
EUW1_7529826743,15.18,5,1437,9227,36,11,7,96,245,114,234,246,804,57,0,1,3,9,38,0,0,0,1,16,0,1
EUW1_7529842338,15.18,3,2329,45758,82,154,893,498,89,8,91,157,21,526,0,1,1,4,40,1,0,4,17,56,1,0
EUW1_7529854815,15.18,4,2790,5684,83,107,161,145,57,67,154,518,21,40,2,1,4,12,43,1,0,4,8,46,1,0
EUW1_7529869484,15.18,7,2130,439,92,246,55,18,111,54,82,7,235,201,1,1,2,8,38,1,0,3,5,36,0,1
EUW1_7529876819,15.18,7,919,18484,164,234,800,145,526,777,20,950,67,201,0,0,0,2,19,0,0,1,0,5,0,1
EUW1_7529904792,15.18,4,3126,1651,68,30,238,202,555,17,80,517,101,161,1,0,3,11,65,2,1,4,7,65,0,1
EUW1_7529941137,15.18,2,1785,40662,122,77,63,145,147,777,246,711,141,164,1,1,3,11,59,0,0,0,3,31,0,1
EUW1_7529955988,15.18,3,2018,41912,92,28,55,67,111,36,5,105,236,117,0,1,2,5,43,0,0,2,10,50,1,0
EUW1_7529974833,15.18,4,2190,6503,777,121,84,523,412,68,59,1,804,161,0,0,5,9,42,1,1,0,6,25,0,1
EUW1_7529979802,15.18,2,2658,40661,799,254,19,67,555,82,64,233,31,266,0,1,3,8,51,2,0,4,8,51,1,0
EUW1_7530035992,15.18,2,269,40660,24,517,245,222,143,83,141,61,81,60,0,0,0,0,1,0,0,0,0,0,0,1
EUW1_7530046708,15.18,2,1357,40659,75,107,246,222,99,106,233,105,21,555,0,0,1,2,15,0,1,2,8,35,1,0
EUW1_7530058602,15.18,2,2812,40658,98,20,63,498,99,17,141,15,10,412,2,0,4,9,54,1,1,3,9,44,0,1
EUW1_7530067208,15.18,4,2143,6502,80,89,910,901,16,17,5,238,115,25,0,0,1,3,37,1,1,4,13,38,1,0
EUW1_7530191609,15.18,5,1563,7646,86,20,39,25,99,133,200,893,81,54,0,1,1,2,24,0,0,1,10,36,1,0
EUW1_7530191919,15.18,7,1524,2374,86,104,134,145,117,10,200,79,15,902,0,0,0,1,12,0,1,3,8,20,1,0
EUW1_7530203223,15.18,5,2016,7645,10,11,157,235,63,14,20,8,81,78,1,0,2,8,34,0,1,3,10,25,0,1
EUW1_7530228850,15.18,5,1503,7644,61,203,134,202,111,8,238,161,901,902,0,1,1,3,12,0,0,2,3,20,1,0
EUW1_7530246697,15.18,6,1413,49,266,36,777,29,16,75,141,893,96,26,0,0,2,0,18,0,1,1,11,39,1,0
EUW1_7530251595,15.18,3,2259,73779,240,24,43,895,350,14,203,54,901,555,1,1,1,11,48,0,0,4,5,40,0,1
EUW1_7530259235,15.18,6,1734,48,82,141,517,29,223,23,203,245,81,3,0,0,0,4,23,1,1,4,12,32,1,0
EUW1_7530277345,15.18,3,1925,73778,24,106,131,145,17,86,18,53,804,35,1,1,4,11,34,0,0,0,5,31,0,1
EUW1_7530287278,15.18,6,1346,47,517,9,99,895,111,10,59,238,29,117,0,1,2,11,33,0,0,0,2,10,0,1
EUW1_7530298355,15.18,4,1939,6501,17,154,80,202,101,48,64,134,222,37,1,1,1,8,28,0,0,2,6,19,0,1
EUW1_7530314614,15.18,3,1747,73777,16,876,23,523,412,17,28,157,29,53,0,0,1,2,24,0,1,3,8,34,1,0
EUW1_7530349958,15.18,7,2012,28382,58,30,166,99,555,266,20,3,29,117,1,1,4,7,49,1,0,1,5,48,0,1
EUW1_7530381857,15.18,5,1051,7643,2,234,61,115,267,24,122,7,202,99,0,0,1,0,11,0,0,1,3,18,1,0
EUW1_7530421928,15.18,7,1704,18483,78,72,34,81,235,126,35,246,523,412,0,1,0,2,20,1,0,3,10,35,1,0
EUW1_7530438965,15.18,6,1407,46,6,63,777,157,37,31,246,84,51,99,0,1,3,8,37,0,0,0,1,14,0,1
EUW1_7530486753,15.18,6,1464,45,266,11,90,145,16,518,77,777,222,497,0,0,1,0,17,0,1,2,9,35,1,0
EUW1_7530522516,15.18,6,1829,44,58,106,3,51,16,62,91,893,29,99,1,1,3,11,41,0,0,1,2,29,0,1
EUW1_7530545251,15.18,5,910,4065,114,107,55,22,26,799,245,131,236,201,0,0,1,2,22,0,0,0,0,7,0,1
EUW1_7530640028,15.18,7,1401,28152,80,20,8,67,117,43,154,133,202,518,0,0,2,0,12,0,1,1,11,39,1,0
EUW1_7530707583,15.18,3,1751,1367,68,106,246,67,412,17,19,14,523,99,1,0,3,2,38,0,1,1,11,22,1,0
EUW1_7530713597,15.18,3,2445,41290,897,106,7,22,99,86,131,245,18,78,1,0,4,9,72,1,1,2,6,51,0,1
EUW1_7530728394,15.18,6,1921,2748,54,111,134,145,16,799,254,910,82,555,0,1,1,3,30,1,0,4,11,48,1,0
EUW1_7530737044,15.18,2,2119,8122,36,48,103,360,555,19,254,800,29,40,0,0,0,5,33,1,1,4,11,51,1,0
EUW1_7530778936,15.18,7,1614,28151,58,238,893,22,31,897,76,518,523,267,1,1,1,10,33,0,0,1,3,20,0,1
EUW1_7530782433,15.18,4,3266,11202,150,104,246,99,147,24,234,17,235,142,2,1,3,9,38,1,0,5,10,47,1,0
EUW1_7530786629,15.18,3,1625,1366,58,24,157,51,518,36,106,103,105,777,0,1,3,11,37,0,0,1,0,13,0,1
EUW1_7530789321,15.18,6,1808,2747,69,60,55,523,412,42,98,85,875,497,0,0,1,3,31,1,1,3,10,48,1,0
EUW1_7530810335,15.18,5,2278,7642,17,48,157,145,32,36,33,8,81,412,0,1,2,5,31,1,0,3,9,40,1,0
EUW1_7530818104,15.18,2,1763,8121,98,234,84,202,902,19,59,800,67,161,0,0,0,0,25,1,0,4,11,37,1,0
EUW1_7530821665,15.18,5,1553,45391,82,107,238,22,89,85,141,777,360,412,0,1,3,6,27,0,0,1,3,20,0,1
EUW1_7530861925,15.18,5,1861,45390,799,113,245,67,44,14,11,134,15,518,0,1,0,4,35,1,0,4,7,46,1,0
EUW1_7530906315,15.18,4,2105,6500,14,107,69,110,99,133,141,38,18,17,0,0,1,3,37,1,1,4,9,51,1,0
EUW1_7530936413,15.18,0,2079,6715,6,75,7,202,432,266,234,910,29,117,1,0,1,11,42,0,1,4,3,25,0,1
EUW1_7530973998,15.18,0,1784,6714,887,233,157,202,432,777,77,800,145,147,1,1,1,11,32,0,0,2,3,24,0,1
EUW1_7530991325,15.18,0,2206,6712,110,80,134,81,99,245,121,777,202,432,1,1,3,12,51,1,0,3,3,42,0,1
EUW1_7530992762,15.18,0,162,6713,83,106,38,21,16,82,200,103,202,432,0,0,0,0,0,0,0,0,0,0,1,0
EUW1_7531070923,15.18,8,1632,12743,887,245,23,895,111,84,233,38,145,32,0,1,1,5,19,1,0,3,10,31,1,0
EUW1_7531107028,15.18,5,1676,1724,133,107,69,67,412,39,56,8,21,111,0,0,2,2,20,1,1,1,9,31,1,0
EUW1_7531129827,15.18,4,2296,6499,150,35,166,29,25,875,246,90,22,902,1,1,4,8,40,1,0,2,11,37,1,0
EUW1_7531177751,15.18,7,1816,28150,48,238,893,221,40,58,107,950,110,43,0,1,1,5,24,1,0,3,8,44,1,0
EUW1_7531196345,15.18,7,1694,28149,67,64,893,22,902,240,48,142,15,161,1,1,2,5,29,0,0,2,5,19,0,1
EUW1_7531197513,15.18,2,1629,41581,266,48,36,51,25,897,38,142,360,902,0,1,3,9,16,0,0,1,1,17,0,1
EUW1_7531220385,15.18,2,3077,41580,875,32,157,51,117,82,11,84,804,53,0,1,3,10,53,4,0,4,12,69,1,0
EUW1_7531232156,15.18,7,1741,28148,14,234,134,910,114,126,121,61,360,40,0,0,0,4,34,1,1,4,7,52,1,0
EUW1_7531282987,15.18,8,1540,12742,266,9,777,166,40,114,59,134,145,111,0,0,0,0,16,0,1,3,12,44,1,0
EUW1_7531329945,15.18,6,1803,3948,85,80,103,901,50,86,17,101,45,78,0,0,0,2,21,1,1,3,11,46,1,0
EUW1_7531366173,15.18,6,2169,3947,157,28,8,51,223,516,517,127,360,89,1,0,3,9,30,1,1,2,4,30,0,1
EUW1_7531373889,15.18,6,1296,289,54,246,103,22,235,98,11,238,96,888,0,1,3,5,23,0,0,0,1,11,0,1
EUW1_7531411810,15.18,6,2396,3946,85,427,800,523,526,86,234,245,202,267,1,1,4,7,47,1,0,2,7,31,0,1
EUW1_7531419220,15.18,6,1478,66881,902,72,55,523,412,10,246,133,50,555,0,0,1,0,21,0,1,2,11,36,1,0
EUW1_7531420554,15.18,3,2280,73776,266,121,21,51,99,75,56,157,81,267,0,0,2,2,23,2,1,4,11,45,1,0
EUW1_7531423366,15.18,3,1712,41289,85,5,157,51,267,86,56,4,235,111,1,0,4,9,41,0,1,0,2,24,0,1
EUW1_7531433561,15.18,0,1535,5344,14,234,518,21,526,6,35,84,901,12,0,1,2,6,32,0,0,1,2,27,0,1
EUW1_7531455850,15.18,6,104,66880,10,59,90,29,902,17,163,238,45,80,0,0,0,0,0,0,0,0,0,0,1,0
EUW1_7531473882,15.18,6,1559,66879,893,59,39,221,902,6,35,910,235,81,1,1,2,11,36,0,0,1,0,16,0,1
EUW1_7531476612,15.18,8,1608,30289,10,5,131,145,43,14,238,517,96,350,0,1,4,12,36,0,0,0,1,24,0,1
EUW1_7531498914,15.18,7,1582,5203,266,60,127,110,267,10,35,13,145,44,1,0,3,9,37,0,1,1,1,17,0,1
EUW1_7531521778,15.18,8,924,30288,58,120,84,29,26,68,131,133,110,902,0,0,1,2,23,0,0,1,1,11,0,1
EUW1_7531526602,15.18,6,1689,3945,86,245,112,235,101,79,234,8,81,201,0,1,3,11,32,0,0,1,2,15,0,1
EUW1_7531570809,15.18,4,2212,6498,80,203,63,18,111,39,77,105,360,53,0,0,3,2,36,2,1,3,9,31,1,0
EUW1_7531576955,15.18,2,1507,6584,106,107,61,145,518,23,56,25,21,50,0,1,3,10,41,0,0,1,1,18,0,1
EUW1_7531583026,15.18,7,1119,5202,8,238,3,222,526,106,131,910,523,902,0,0,0,0,6,0,1,2,5,22,1,0
EUW1_7531590846,15.18,6,1883,3944,86,28,134,110,29,164,77,4,21,235,1,0,1,1,36,0,1,4,11,37,1,0
EUW1_7531598315,15.18,6,1764,5428,122,20,134,42,902,126,64,777,145,78,1,0,1,7,29,0,1,3,5,28,0,1
EUW1_7531616167,15.18,7,1718,5201,34,19,61,21,497,31,60,910,145,80,1,1,4,9,36,0,0,0,4,28,0,1
EUW1_7531630930,15.18,7,1917,34337,145,104,245,15,412,79,59,711,115,111,1,0,1,8,27,0,1,3,8,31,0,1
EUW1_7531652604,15.18,6,1701,5427,10,36,84,360,57,82,67,777,29,526,0,0,1,2,25,1,1,3,11,39,1,0
EUW1_7531658883,15.18,6,1742,4694,83,77,79,21,89,887,25,517,202,432,0,1,4,11,46,0,0,0,4,29,0,1
EUW1_7531674845,15.18,7,105,5200,133,28,238,800,161,39,91,134,119,267,0,0,0,0,0,0,0,0,0,1,0,1
EUW1_7531684582,15.18,7,1648,34336,67,64,245,202,147,268,76,126,15,412,0,1,1,8,27,1,0,3,4,12,0,1
EUW1_7531706803,15.18,5,1807,9226,5,104,38,21,16,133,254,517,22,518,0,0,3,11,47,1,1,1,4,21,0,1
EUW1_7531712810,15.18,6,1973,4693,84,91,3,202,412,86,234,166,498,89,1,0,2,10,48,0,0,2,5,18,0,1
EUW1_7531723343,15.18,7,1721,34335,8,64,133,29,89,79,120,245,119,43,1,1,2,10,47,0,0,1,4,20,0,1
EUW1_7531726051,15.18,4,1895,11201,154,35,777,51,43,86,887,105,67,267,1,1,2,5,31,0,0,2,11,53,1,0
EUW1_7531758562,15.18,5,2076,9225,6,25,245,157,53,31,233,127,110,518,0,1,3,8,34,2,0,2,9,43,1,0
EUW1_7531759037,15.18,6,2828,4692,266,64,61,202,78,58,245,13,42,89,3,0,4,13,64,0,1,2,10,46,0,1
EUW1_7531762857,15.18,8,2528,30287,14,143,268,222,53,799,20,99,202,432,1,1,2,10,40,1,0,4,7,48,1,0
EUW1_7531772021,15.18,7,1829,34334,39,421,10,29,89,79,203,245,81,432,0,0,1,3,37,1,1,4,10,49,1,0
EUW1_7531775871,15.18,2,2254,5557,875,234,268,804,497,420,9,136,901,350,2,1,4,11,39,0,0,1,5,33,0,1
EUW1_7531803955,15.18,8,1867,12741,83,33,101,222,497,10,254,55,119,412,0,0,1,2,27,1,1,3,11,50,1,0
EUW1_7531823482,15.18,6,2795,4691,14,876,134,15,432,150,111,25,51,99,0,0,4,12,67,2,1,3,8,56,0,1
EUW1_7531836233,15.18,8,1500,12740,122,113,245,15,147,10,64,157,145,412,0,1,1,10,37,0,0,2,2,24,0,1
EUW1_7531888931,15.18,4,1940,6497,39,876,10,222,902,24,141,80,110,147,0,0,1,5,15,1,1,3,11,28,1,0
EUW1_7531926213,15.18,8,170,25701,23,163,7,18,12,84,64,245,29,497,0,0,0,0,1,0,0,0,0,0,0,1
EUW1_7531936784,15.18,8,1579,25700,68,64,517,202,518,799,78,142,804,555,0,1,1,2,28,1,0,2,9,33,1,0
EUW1_7531966327,15.18,6,2032,3943,98,121,25,145,37,86,91,238,901,101,1,1,3,9,44,0,0,2,3,30,0,1
EUW1_7531984323,15.18,6,103,3942,86,246,112,145,111,10,106,245,81,497,0,0,0,0,0,0,0,0,0,0,1,0
EUW1_7532007615,15.18,6,2227,3941,80,517,112,21,432,420,35,90,29,526,0,0,1,4,41,1,0,4,9,52,1,0
EUW1_7532028784,15.18,6,1976,3940,14,233,157,236,143,98,32,45,21,223,0,0,1,4,29,1,1,4,8,56,1,0
EUW1_7532037325,15.18,8,1883,12739,24,517,4,15,147,83,950,142,222,43,1,0,2,9,28,0,1,1,7,28,0,1
EUW1_7532044200,15.18,6,2403,3939,69,154,166,21,16,114,245,8,523,43,2,0,2,8,36,0,1,4,7,31,0,1
EUW1_7532058494,15.18,7,923,28147,14,5,91,81,34,23,32,126,119,902,0,0,0,3,23,0,0,1,0,13,0,1
EUW1_7532061327,15.18,7,1283,28146,6,234,3,15,25,92,121,268,360,89,0,1,2,7,23,0,0,1,1,8,0,1
EUW1_7532072781,15.18,4,2623,6496,39,154,800,18,497,164,106,246,67,99,2,1,4,9,56,1,0,3,5,49,0,1
EUW1_7532079264,15.18,7,1426,28145,516,25,238,221,497,887,5,8,523,897,0,1,3,8,36,0,0,0,2,13,0,1
EUW1_7532091058,15.18,6,2086,3938,266,121,55,51,43,98,35,14,21,26,0,1,3,5,44,1,0,2,10,32,1,0
EUW1_7532100014,15.18,7,1672,28144,58,36,38,51,43,122,80,112,202,60,0,0,1,2,15,1,1,3,9,31,1,0
